session_id,user_id,session_date,experiment_week,device_type,event_category,variant,event_view,seat_selected,checkout_started,purchased,order_value,time_to_purchase_sec
9443,7940,2024-03-09 13:46:00,1,mobile,concerts,treatment,1,0,0,0,,
9444,3081,2024-03-12 8:44:00,2,desktop,concerts,treatment,1,1,1,0,,
9445,6142,2024-03-13 16:34:00,2,mobile,sports,control,1,1,1,1,136.13,309
9446,6051,2024-03-21 21:18:00,3,mobile,concerts,control,1,1,0,0,,
9447,7301,2024-03-06 21:38:00,1,mobile,concerts,treatment,1,0,0,0,,
9448,1118,2024-03-09 22:20:00,1,desktop,theatre,control,1,1,1,1,101.09,266
9449,4637,2024-03-05 14:13:00,1,mobile,theatre,control,1,0,0,0,,
9450,1521,2024-03-11 19:02:00,2,mobile,concerts,treatment,1,0,0,0,,
9451,4685,2024-03-09 11:49:00,1,desktop,sports,treatment,1,0,0,0,,
9452,602,2024-03-11 22:34:00,2,mobile,sports,treatment,1,1,0,0,,
9453,7167,2024-03-24 17:29:00,3,desktop,sports,treatment,1,1,0,0,,
9454,2523,2024-03-15 13:34:00,2,mobile,theatre,treatment,1,1,1,1,95.57,263
9455,1734,2024-03-15 19:19:00,2,mobile,concerts,control,1,1,1,1,99.64,262
9456,1426,2024-03-19 8:58:00,3,desktop,concerts,treatment,1,1,1,1,61.52,151
9457,161,2024-03-16 9:50:00,2,mobile,concerts,control,1,1,1,1,109.54,291
9458,7217,2024-03-18 8:00:00,3,mobile,concerts,treatment,1,1,0,0,,
9459,5986,2024-03-10 11:04:00,1,mobile,concerts,control,1,1,1,0,,
9460,6600,2024-03-14 10:54:00,2,mobile,concerts,treatment,1,0,0,0,,
9461,1726,2024-03-12 22:29:00,2,mobile,sports,control,1,1,1,0,,
9462,2336,2024-03-09 16:37:00,1,mobile,theatre,control,1,0,0,0,,
9463,3229,2024-03-19 13:50:00,3,mobile,concerts,control,1,0,0,0,,
9464,6935,2024-03-14 11:46:00,2,desktop,concerts,treatment,1,0,0,0,,
9465,5790,2024-03-15 19:25:00,2,mobile,concerts,treatment,1,0,0,0,,
9466,4735,2024-03-05 9:52:00,1,mobile,sports,treatment,1,0,0,0,,
9467,6559,2024-03-17 17:20:00,2,desktop,concerts,control,1,0,0,0,,
9468,8271,2024-03-16 11:13:00,2,mobile,theatre,control,1,1,0,0,,
9469,1872,2024-03-21 10:55:00,3,mobile,theatre,control,1,1,0,0,,
9470,7548,2024-03-23 12:09:00,3,mobile,concerts,control,1,0,0,0,,
9471,3013,2024-03-13 13:26:00,2,mobile,theatre,treatment,1,0,0,0,,
9472,6862,2024-03-12 16:48:00,2,desktop,concerts,control,1,1,0,0,,
9473,6734,2024-03-22 21:16:00,3,mobile,concerts,control,1,1,0,0,,
9474,3316,2024-03-23 20:17:00,3,desktop,sports,treatment,1,0,0,0,,
9475,206,2024-03-07 20:38:00,1,mobile,sports,treatment,1,1,1,1,117.42,236
9476,3197,2024-03-16 19:05:00,2,desktop,concerts,control,1,0,0,0,,
9477,6099,2024-03-11 19:02:00,2,mobile,concerts,treatment,1,1,0,0,,
9478,6253,2024-03-07 10:00:00,1,mobile,sports,control,1,1,1,0,,
9479,2049,2024-03-10 20:06:00,1,mobile,concerts,treatment,1,1,1,1,115.71,180
9480,1361,2024-03-13 12:13:00,2,desktop,theatre,treatment,1,1,0,0,,
9481,4487,2024-03-07 12:33:00,1,mobile,theatre,treatment,1,1,0,0,,
9482,8192,2024-03-14 13:30:00,2,mobile,concerts,control,1,1,1,1,138.43,151
9483,3726,2024-03-12 21:33:00,2,desktop,concerts,control,1,1,1,0,,
9484,5544,2024-03-05 18:22:00,1,desktop,concerts,treatment,1,1,0,0,,
9485,1444,2024-03-07 14:11:00,1,mobile,sports,treatment,1,0,0,0,,
9486,4896,2024-03-19 12:08:00,3,mobile,concerts,control,1,0,0,0,,
9487,2720,2024-03-16 19:26:00,2,mobile,concerts,treatment,1,1,0,0,,
9488,3211,2024-03-13 21:58:00,2,mobile,theatre,control,1,1,1,1,77.06,161
9489,907,2024-03-14 22:25:00,2,desktop,concerts,control,1,1,1,1,51.34,302
9490,920,2024-03-22 12:42:00,3,mobile,sports,control,1,0,0,0,,
9491,5792,2024-03-08 11:19:00,1,desktop,concerts,control,1,0,0,0,,
9492,1218,2024-03-06 17:37:00,1,desktop,concerts,control,1,1,0,0,,
9493,6149,2024-03-18 15:35:00,3,mobile,theatre,treatment,1,1,1,1,30.87,133
9494,7842,2024-03-08 12:35:00,1,mobile,sports,control,1,1,0,0,,
9495,414,2024-03-04 8:14:00,1,mobile,concerts,control,1,0,0,0,,
9496,3485,2024-03-21 21:10:00,3,mobile,concerts,control,1,1,0,0,,
9497,6011,2024-03-11 11:07:00,2,desktop,theatre,treatment,1,1,0,0,,
9498,4269,2024-03-14 13:31:00,2,desktop,concerts,treatment,1,0,0,0,,
9499,4135,2024-03-11 17:12:00,2,mobile,sports,control,1,1,1,1,113.75,284
9500,2657,2024-03-11 8:47:00,2,desktop,theatre,treatment,1,1,0,0,,
9501,2071,2024-03-08 14:11:00,1,desktop,sports,control,1,1,0,0,,
9502,6410,2024-03-20 18:38:00,3,desktop,concerts,control,1,1,1,0,,
9503,6174,2024-03-15 20:58:00,2,desktop,sports,control,1,0,0,0,,
9504,6978,2024-03-09 11:10:00,1,desktop,sports,control,1,1,0,0,,
9505,7789,2024-03-10 21:44:00,1,mobile,concerts,control,1,0,0,0,,
9506,4301,2024-03-19 14:00:00,3,mobile,sports,treatment,1,1,0,0,,
9507,6314,2024-03-14 13:39:00,2,mobile,concerts,treatment,1,1,0,0,,
9508,1895,2024-03-06 10:40:00,1,mobile,concerts,treatment,1,0,0,0,,
9509,1312,2024-03-23 10:18:00,3,desktop,theatre,control,1,1,1,1,129.03,290
9510,7679,2024-03-06 16:32:00,1,mobile,sports,control,1,0,0,0,,
9511,3585,2024-03-20 22:11:00,3,mobile,concerts,control,1,1,1,1,111.57,278
9512,4131,2024-03-13 16:26:00,2,mobile,concerts,treatment,1,1,0,0,,
9513,7724,2024-03-24 16:25:00,3,desktop,sports,control,1,0,0,0,,
9514,1853,2024-03-16 16:35:00,2,desktop,concerts,treatment,1,1,1,1,124.97,149
9515,645,2024-03-10 18:57:00,1,mobile,sports,control,1,0,0,0,,
9516,3339,2024-03-22 13:19:00,3,mobile,concerts,control,1,1,1,1,147.93,215
9517,3490,2024-03-19 11:11:00,3,mobile,theatre,control,1,1,0,0,,
9518,8020,2024-03-18 18:45:00,3,desktop,concerts,control,1,1,1,1,76.4,221
9519,7966,2024-03-22 17:36:00,3,mobile,concerts,treatment,1,0,0,0,,
9520,5130,2024-03-08 12:30:00,1,desktop,theatre,control,1,1,1,1,75.19,277
9521,26,2024-03-23 19:24:00,3,desktop,concerts,treatment,1,1,0,0,,
9522,3891,2024-03-13 22:40:00,2,desktop,sports,control,1,1,0,0,,
9523,5048,2024-03-20 14:45:00,3,mobile,sports,control,1,0,0,0,,
9524,4953,2024-03-11 13:25:00,2,mobile,theatre,treatment,1,0,0,0,,
9525,7738,2024-03-09 21:10:00,1,mobile,theatre,treatment,1,0,0,0,,
9526,4844,2024-03-11 18:55:00,2,mobile,sports,control,1,0,0,0,,
9527,3300,2024-03-12 9:12:00,2,desktop,concerts,control,1,1,1,1,78.66,228
9528,5088,2024-03-05 22:09:00,1,mobile,concerts,control,1,1,1,1,79.65,159
9529,695,2024-03-16 22:19:00,2,mobile,theatre,control,1,1,1,1,113.38,364
9530,7664,2024-03-13 20:05:00,2,mobile,concerts,control,1,0,0,0,,
9531,3251,2024-03-08 20:27:00,1,mobile,sports,treatment,1,1,1,1,72.8,173
9532,1437,2024-03-11 10:33:00,2,mobile,concerts,treatment,1,1,0,0,,
9533,2782,2024-03-22 22:10:00,3,desktop,concerts,treatment,1,1,0,0,,
9534,3161,2024-03-05 9:01:00,1,mobile,theatre,control,1,0,0,0,,
9535,6420,2024-03-11 10:37:00,2,mobile,sports,control,1,1,0,0,,
9536,7087,2024-03-20 20:37:00,3,desktop,concerts,treatment,1,0,0,0,,
9537,4876,2024-03-07 21:23:00,1,mobile,sports,control,1,0,0,0,,
9538,2038,2024-03-23 19:02:00,3,mobile,concerts,control,1,0,0,0,,
9539,6109,2024-03-04 20:56:00,1,mobile,sports,control,1,0,0,0,,
9540,2572,2024-03-23 14:48:00,3,desktop,theatre,control,1,1,1,1,87.3,210
9541,4596,2024-03-08 13:48:00,1,mobile,theatre,treatment,1,1,0,0,,
9542,782,2024-03-18 11:47:00,3,mobile,theatre,treatment,1,1,0,0,,
9543,1306,2024-03-08 14:56:00,1,desktop,sports,treatment,1,0,0,0,,
9544,3471,2024-03-16 17:55:00,2,mobile,concerts,treatment,1,1,1,1,126.26,164
9545,1982,2024-03-18 18:58:00,3,desktop,sports,control,1,1,1,0,,
9546,412,2024-03-16 19:40:00,2,desktop,sports,control,1,0,0,0,,
9547,7055,2024-03-06 18:22:00,1,mobile,concerts,treatment,1,1,1,1,110.57,227
9548,6900,2024-03-13 15:29:00,2,mobile,sports,treatment,1,1,1,0,,
9549,6619,2024-03-13 17:17:00,2,mobile,concerts,control,1,1,1,1,117.44,120
9550,5111,2024-03-23 10:31:00,3,desktop,sports,control,1,0,0,0,,
9551,1370,2024-03-15 21:12:00,2,mobile,concerts,control,1,1,0,0,,
9552,1731,2024-03-19 15:46:00,3,mobile,sports,control,1,1,0,0,,
9553,3360,2024-03-09 16:33:00,1,desktop,sports,control,1,1,1,1,49.47,123
9554,7088,2024-03-23 13:13:00,3,mobile,concerts,control,1,1,1,1,45.75,171
9555,2437,2024-03-24 18:30:00,3,mobile,theatre,treatment,1,1,0,0,,
9556,6012,2024-03-14 9:34:00,2,desktop,sports,control,1,0,0,0,,
9557,3322,2024-03-16 14:25:00,2,mobile,sports,treatment,1,1,0,0,,
9558,7014,2024-03-19 19:15:00,3,mobile,sports,control,1,0,0,0,,
9559,3154,2024-03-22 9:48:00,3,mobile,concerts,treatment,1,1,1,1,108.03,133
9560,2079,2024-03-10 18:21:00,1,desktop,concerts,control,1,1,1,1,137.48,279
9561,2023,2024-03-20 14:36:00,3,desktop,theatre,treatment,1,1,0,0,,
9562,7773,2024-03-08 15:34:00,1,mobile,theatre,control,1,1,1,0,,
9563,2076,2024-03-20 9:15:00,3,desktop,theatre,treatment,1,1,1,0,,
9564,7736,2024-03-22 22:22:00,3,mobile,sports,treatment,1,1,0,0,,
9565,7531,2024-03-06 13:25:00,1,mobile,concerts,treatment,1,0,0,0,,
9566,8419,2024-03-10 8:38:00,1,desktop,theatre,treatment,1,0,0,0,,
9567,5052,2024-03-21 8:52:00,3,desktop,sports,treatment,1,0,0,0,,
9568,4752,2024-03-23 11:53:00,3,mobile,concerts,control,1,1,1,0,,
9569,1669,2024-03-05 12:16:00,1,mobile,concerts,treatment,1,1,0,0,,
9570,4008,2024-03-12 8:12:00,2,mobile,theatre,treatment,1,0,0,0,,
9571,4464,2024-03-06 9:49:00,1,mobile,concerts,control,1,0,0,0,,
9572,3164,2024-03-14 16:04:00,2,mobile,sports,treatment,1,1,1,1,51.04,106
9573,5938,2024-03-23 14:22:00,3,mobile,concerts,control,1,0,0,0,,
9574,1951,2024-03-24 21:11:00,3,mobile,sports,control,1,1,0,0,,
9575,2197,2024-03-07 20:29:00,1,mobile,theatre,control,1,1,1,0,,
9576,7064,2024-03-09 9:28:00,1,desktop,concerts,control,1,1,0,0,,
9577,3558,2024-03-07 8:46:00,1,mobile,concerts,control,1,1,0,0,,
9578,882,2024-03-11 12:12:00,2,desktop,concerts,treatment,1,0,0,0,,
9579,3141,2024-03-07 15:37:00,1,mobile,theatre,treatment,1,1,1,0,,
9580,3242,2024-03-09 18:31:00,1,mobile,concerts,control,1,0,0,0,,
9581,2377,2024-03-05 17:52:00,1,mobile,concerts,treatment,1,1,1,1,91.13,194
9582,1030,2024-03-20 20:27:00,3,desktop,theatre,control,1,1,0,0,,
9583,1329,2024-03-04 15:57:00,1,desktop,sports,treatment,1,1,1,1,139.97,251
9584,3392,2024-03-05 9:26:00,1,desktop,concerts,treatment,1,1,1,1,167.43,160
9585,337,2024-03-21 18:19:00,3,desktop,sports,treatment,1,1,1,0,,
9586,863,2024-03-08 16:37:00,1,mobile,concerts,treatment,1,1,1,0,,
9587,1553,2024-03-18 18:55:00,3,desktop,theatre,control,1,1,1,0,,
9588,3643,2024-03-23 18:53:00,3,mobile,sports,treatment,1,0,0,0,,
9589,761,2024-03-11 15:29:00,2,mobile,concerts,treatment,1,1,1,1,93.57,111
9590,6375,2024-03-17 9:27:00,2,mobile,sports,control,1,1,1,1,45.03,232
9591,1416,2024-03-04 16:26:00,1,desktop,theatre,treatment,1,0,0,0,,
9592,3849,2024-03-14 18:28:00,2,desktop,concerts,control,1,0,0,0,,
9593,3224,2024-03-05 20:55:00,1,mobile,sports,control,1,1,1,1,129.86,309
9594,1143,2024-03-18 12:52:00,3,desktop,concerts,treatment,1,1,0,0,,
9595,7360,2024-03-09 21:29:00,1,desktop,concerts,control,1,0,0,0,,
9596,7449,2024-03-21 19:16:00,3,desktop,concerts,control,1,1,0,0,,
9597,6211,2024-03-17 10:55:00,2,mobile,concerts,control,1,0,0,0,,
9598,1328,2024-03-19 21:14:00,3,desktop,sports,control,1,0,0,0,,
9599,8432,2024-03-09 9:49:00,1,mobile,concerts,treatment,1,1,0,0,,
9600,1919,2024-03-11 18:41:00,2,mobile,concerts,treatment,1,1,1,1,89.3,172
9601,8288,2024-03-19 16:07:00,3,mobile,sports,treatment,1,1,1,1,123.13,220
9602,2978,2024-03-13 13:23:00,2,mobile,sports,control,1,1,1,1,174.21,265
9603,4722,2024-03-14 11:09:00,2,mobile,theatre,treatment,1,0,0,0,,
9604,2009,2024-03-04 8:22:00,1,mobile,sports,control,1,0,0,0,,
9605,3833,2024-03-11 12:39:00,2,desktop,theatre,control,1,1,1,1,58.71,217
9606,7675,2024-03-07 15:10:00,1,mobile,theatre,treatment,1,0,0,0,,
9607,3208,2024-03-17 21:58:00,2,desktop,theatre,control,1,1,1,1,75.83,171
9608,2900,2024-03-17 11:25:00,2,mobile,sports,treatment,1,0,0,0,,
9609,6641,2024-03-14 14:04:00,2,desktop,sports,treatment,1,1,1,1,114.97,260
9610,1525,2024-03-15 22:44:00,2,mobile,sports,control,1,1,0,0,,
9611,6058,2024-03-19 22:53:00,3,mobile,sports,treatment,1,1,0,0,,
9612,2169,2024-03-05 8:52:00,1,desktop,sports,control,1,0,0,0,,
9613,1119,2024-03-14 12:08:00,2,mobile,sports,control,1,1,1,1,69.94,219
9614,5130,2024-03-24 21:39:00,3,desktop,theatre,control,1,1,1,1,67.24,242
9615,5953,2024-03-07 16:04:00,1,desktop,concerts,treatment,1,0,0,0,,
9616,7224,2024-03-13 22:12:00,2,mobile,concerts,control,1,0,0,0,,
9617,4058,2024-03-11 12:55:00,2,mobile,sports,control,1,0,0,0,,
9618,6865,2024-03-18 10:04:00,3,mobile,theatre,control,1,0,0,0,,
9619,4122,2024-03-07 10:51:00,1,mobile,theatre,control,1,1,0,0,,
9620,4725,2024-03-16 8:37:00,2,mobile,concerts,treatment,1,0,0,0,,
9621,3683,2024-03-22 22:11:00,3,desktop,sports,treatment,1,1,1,0,,
9622,8361,2024-03-21 22:22:00,3,desktop,concerts,treatment,1,0,0,0,,
9623,6604,2024-03-14 13:46:00,2,desktop,sports,treatment,1,0,0,0,,
9624,122,2024-03-22 17:51:00,3,desktop,concerts,treatment,1,0,0,0,,
9625,6309,2024-03-07 17:31:00,1,mobile,sports,treatment,1,0,0,0,,
9626,6902,2024-03-23 14:08:00,3,mobile,concerts,control,1,1,1,1,141.51,217
9627,2905,2024-03-18 10:56:00,3,mobile,theatre,treatment,1,0,0,0,,
9628,3007,2024-03-08 9:58:00,1,desktop,theatre,treatment,1,1,1,1,108.93,216
9629,6668,2024-03-14 14:57:00,2,desktop,concerts,treatment,1,0,0,0,,
9630,4965,2024-03-17 21:54:00,2,mobile,sports,control,1,1,1,1,68.91,218
9631,1203,2024-03-05 19:36:00,1,mobile,sports,treatment,1,0,0,0,,
9632,2530,2024-03-22 11:21:00,3,desktop,concerts,control,1,1,0,0,,
9633,3728,2024-03-15 22:27:00,2,mobile,concerts,treatment,1,0,0,0,,
9634,5806,2024-03-08 11:48:00,1,mobile,sports,treatment,1,0,0,0,,
9635,942,2024-03-10 21:15:00,1,mobile,concerts,treatment,1,0,0,0,,
9636,3199,2024-03-13 13:21:00,2,mobile,theatre,treatment,1,1,1,1,78.71,159
9637,4916,2024-03-11 9:14:00,2,desktop,concerts,treatment,1,0,0,0,,
9638,8170,2024-03-20 11:16:00,3,mobile,concerts,treatment,1,1,1,0,,
9639,651,2024-03-22 15:19:00,3,mobile,sports,treatment,1,0,0,0,,
9640,2415,2024-03-06 22:23:00,1,mobile,theatre,control,1,1,0,0,,
9641,6167,2024-03-16 16:27:00,2,mobile,concerts,treatment,1,1,0,0,,
9642,6787,2024-03-11 18:03:00,2,desktop,sports,control,1,1,0,0,,
9643,3467,2024-03-17 19:03:00,2,mobile,theatre,control,1,0,0,0,,
9644,7278,2024-03-04 22:57:00,1,mobile,sports,treatment,1,1,1,0,,
9645,2218,2024-03-21 18:38:00,3,mobile,concerts,control,1,1,0,0,,
9646,5586,2024-03-06 17:23:00,1,mobile,concerts,treatment,1,1,1,0,,
9647,805,2024-03-16 15:21:00,2,mobile,sports,control,1,1,0,0,,
9648,383,2024-03-08 12:12:00,1,mobile,concerts,control,1,1,1,0,,
9649,3046,2024-03-05 13:34:00,1,desktop,concerts,control,1,1,0,0,,
9650,491,2024-03-05 8:36:00,1,mobile,concerts,treatment,1,0,0,0,,
9651,7717,2024-03-23 22:30:00,3,mobile,concerts,treatment,1,1,1,1,80.24,260
9652,2120,2024-03-10 9:45:00,1,desktop,concerts,treatment,1,1,0,0,,
9653,5624,2024-03-16 14:47:00,2,desktop,concerts,control,1,1,1,1,87.32,236
9654,4623,2024-03-13 21:59:00,2,mobile,concerts,treatment,1,1,0,0,,
9655,2885,2024-03-08 12:53:00,1,mobile,concerts,treatment,1,0,0,0,,
9656,3846,2024-03-12 9:06:00,2,desktop,theatre,control,1,1,1,0,,
9657,5843,2024-03-04 14:25:00,1,mobile,concerts,treatment,1,1,0,0,,
9658,5533,2024-03-15 14:44:00,2,desktop,theatre,control,1,0,0,0,,
9659,8313,2024-03-08 9:19:00,1,mobile,theatre,control,1,0,0,0,,
9660,7634,2024-03-06 22:12:00,1,desktop,concerts,treatment,1,1,0,0,,
9661,1262,2024-03-13 20:41:00,2,desktop,concerts,control,1,0,0,0,,
9662,4676,2024-03-14 16:17:00,2,desktop,sports,control,1,1,1,1,136.81,317
9663,374,2024-03-18 19:25:00,3,desktop,concerts,treatment,1,1,1,1,151.21,177
9664,5192,2024-03-24 11:46:00,3,desktop,concerts,control,1,1,1,1,51.8,191
9665,2387,2024-03-14 18:41:00,2,mobile,concerts,treatment,1,1,1,1,93.01,264
9666,4681,2024-03-16 14:44:00,2,mobile,concerts,treatment,1,0,0,0,,
9667,1615,2024-03-09 17:39:00,1,mobile,concerts,treatment,1,0,0,0,,
9668,3350,2024-03-19 13:27:00,3,mobile,theatre,treatment,1,1,1,0,,
9669,7220,2024-03-18 8:00:00,3,desktop,sports,treatment,1,1,1,1,78.09,267
9670,6141,2024-03-15 20:37:00,2,mobile,sports,treatment,1,0,0,0,,
9671,2654,2024-03-16 14:51:00,2,mobile,concerts,treatment,1,0,0,0,,
9672,5207,2024-03-08 15:30:00,1,desktop,sports,treatment,1,0,0,0,,
9673,7689,2024-03-05 8:05:00,1,mobile,sports,treatment,1,1,0,0,,
9674,2734,2024-03-04 22:26:00,1,desktop,sports,control,1,1,0,0,,
9675,7846,2024-03-23 10:32:00,3,mobile,sports,treatment,1,1,1,1,69.28,120
9676,838,2024-03-15 18:57:00,2,mobile,theatre,control,1,0,0,0,,
9677,2753,2024-03-06 14:44:00,1,mobile,theatre,treatment,1,1,0,0,,
9678,3163,2024-03-04 21:23:00,1,mobile,sports,control,1,1,0,0,,
9679,4606,2024-03-15 16:30:00,2,desktop,sports,control,1,0,0,0,,
9680,176,2024-03-24 14:50:00,3,mobile,concerts,control,1,1,1,0,,
9681,3139,2024-03-11 8:12:00,2,mobile,concerts,treatment,1,1,1,0,,
9682,7107,2024-03-16 11:01:00,2,mobile,sports,treatment,1,1,1,0,,
9683,4760,2024-03-09 18:31:00,1,desktop,concerts,control,1,1,1,1,132.35,388
9684,5726,2024-03-21 13:42:00,3,mobile,sports,control,1,1,0,0,,
9685,839,2024-03-10 13:24:00,1,mobile,concerts,control,1,0,0,0,,
9686,2940,2024-03-22 8:19:00,3,mobile,sports,treatment,1,0,0,0,,
9687,3769,2024-03-09 22:17:00,1,mobile,sports,treatment,1,1,1,1,86.29,226
9688,7404,2024-03-15 21:21:00,2,mobile,concerts,control,1,1,1,1,110.05,209
9689,1778,2024-03-11 10:36:00,2,mobile,theatre,control,1,0,0,0,,
9690,6437,2024-03-23 13:47:00,3,mobile,sports,treatment,1,0,0,0,,
9691,5441,2024-03-11 11:57:00,2,mobile,concerts,control,1,1,1,0,,
9692,3387,2024-03-19 18:53:00,3,mobile,concerts,treatment,1,1,0,0,,
9693,3099,2024-03-12 13:30:00,2,mobile,concerts,treatment,1,1,1,1,82.9,165
9694,6781,2024-03-24 14:29:00,3,mobile,theatre,control,1,0,0,0,,
9695,2436,2024-03-16 17:12:00,2,mobile,concerts,control,1,0,0,0,,
9696,2000,2024-03-04 20:33:00,1,mobile,concerts,treatment,1,0,0,0,,
9697,1856,2024-03-04 22:07:00,1,mobile,concerts,treatment,1,1,1,0,,
9698,382,2024-03-23 14:00:00,3,desktop,concerts,treatment,1,0,0,0,,
9699,5162,2024-03-22 16:44:00,3,mobile,concerts,treatment,1,1,1,0,,
9700,7547,2024-03-15 10:04:00,2,desktop,theatre,treatment,1,0,0,0,,
9701,5325,2024-03-20 8:39:00,3,mobile,sports,treatment,1,0,0,0,,
9702,4439,2024-03-07 20:56:00,1,desktop,concerts,treatment,1,0,0,0,,
9703,1972,2024-03-19 18:11:00,3,desktop,theatre,control,1,0,0,0,,
9704,7155,2024-03-21 9:42:00,3,mobile,sports,treatment,1,1,1,1,106.34,272
9705,2345,2024-03-18 14:33:00,3,desktop,concerts,treatment,1,1,1,0,,
9706,8413,2024-03-21 9:38:00,3,mobile,theatre,control,1,0,0,0,,
9707,7006,2024-03-04 22:23:00,1,mobile,theatre,control,1,0,0,0,,
9708,6750,2024-03-06 15:34:00,1,mobile,concerts,control,1,0,0,0,,
9709,2247,2024-03-14 13:52:00,2,mobile,theatre,control,1,0,0,0,,
9710,3714,2024-03-04 11:42:00,1,mobile,theatre,treatment,1,1,0,0,,
9711,1514,2024-03-10 16:58:00,1,mobile,concerts,control,1,0,0,0,,
9712,6452,2024-03-21 20:58:00,3,desktop,concerts,control,1,1,1,1,61.83,170
9713,4517,2024-03-08 14:16:00,1,mobile,theatre,control,1,0,0,0,,
9714,8026,2024-03-06 16:34:00,1,mobile,sports,treatment,1,1,1,1,107.75,91
9715,554,2024-03-09 8:06:00,1,mobile,concerts,treatment,1,1,1,1,49.76,205
9716,5093,2024-03-18 10:30:00,3,desktop,theatre,control,1,0,0,0,,
9717,8459,2024-03-20 19:37:00,3,desktop,theatre,control,1,0,0,0,,
9718,3508,2024-03-17 22:08:00,2,mobile,theatre,treatment,1,1,1,1,75.26,267
9719,788,2024-03-12 17:39:00,2,mobile,theatre,treatment,1,1,1,0,,
9720,7147,2024-03-04 16:49:00,1,desktop,theatre,treatment,1,0,0,0,,
9721,5494,2024-03-20 16:39:00,3,mobile,concerts,treatment,1,0,0,0,,
9722,362,2024-03-05 17:34:00,1,mobile,theatre,control,1,1,0,0,,
9723,2634,2024-03-13 8:14:00,2,mobile,sports,control,1,1,0,0,,
9724,2303,2024-03-22 9:28:00,3,mobile,concerts,treatment,1,0,0,0,,
9725,461,2024-03-15 13:18:00,2,mobile,concerts,control,1,0,0,0,,
9726,5493,2024-03-06 15:42:00,1,mobile,concerts,control,1,0,0,0,,
9727,7303,2024-03-06 14:01:00,1,mobile,sports,control,1,1,1,1,50.74,147
9728,3732,2024-03-05 10:37:00,1,desktop,theatre,control,1,1,0,0,,
9729,7321,2024-03-20 9:44:00,3,mobile,concerts,control,1,1,0,0,,
9730,5571,2024-03-12 9:41:00,2,desktop,sports,treatment,1,1,0,0,,
9731,4107,2024-03-17 13:04:00,2,desktop,sports,treatment,1,1,0,0,,
9732,4767,2024-03-14 9:29:00,2,desktop,concerts,treatment,1,1,1,1,85.15,158
9733,4906,2024-03-21 21:32:00,3,mobile,concerts,treatment,1,1,1,1,153.54,145
9734,2347,2024-03-16 16:49:00,2,desktop,sports,control,1,0,0,0,,
9735,4469,2024-03-17 17:56:00,2,desktop,sports,control,1,0,0,0,,
9736,4209,2024-03-16 11:39:00,2,mobile,concerts,treatment,1,0,0,0,,
9737,1237,2024-03-04 20:42:00,1,desktop,sports,control,1,0,0,0,,
9738,5347,2024-03-24 18:58:00,3,mobile,sports,control,1,0,0,0,,
9739,4637,2024-03-11 21:56:00,2,mobile,theatre,control,1,0,0,0,,
9740,5363,2024-03-13 19:01:00,2,mobile,concerts,control,1,1,0,0,,
9741,6565,2024-03-07 21:47:00,1,mobile,concerts,treatment,1,1,0,0,,
9742,5933,2024-03-23 20:17:00,3,mobile,concerts,control,1,1,1,1,153.07,355
9743,3470,2024-03-04 18:13:00,1,mobile,sports,control,1,1,1,0,,
9744,6244,2024-03-13 15:41:00,2,desktop,concerts,treatment,1,1,0,0,,
9745,2041,2024-03-08 9:39:00,1,desktop,concerts,treatment,1,1,1,1,39.8,230
9746,3275,2024-03-20 9:52:00,3,desktop,theatre,treatment,1,0,0,0,,
9747,7567,2024-03-19 12:28:00,3,desktop,concerts,control,1,1,0,0,,
9748,4473,2024-03-13 12:47:00,2,mobile,theatre,treatment,1,1,0,0,,
9749,1569,2024-03-15 17:30:00,2,mobile,sports,control,1,1,1,1,164.86,193
9750,5158,2024-03-15 14:49:00,2,desktop,concerts,control,1,1,1,1,71.52,265
9751,4667,2024-03-10 10:07:00,1,mobile,concerts,treatment,1,0,0,0,,
9752,1138,2024-03-24 18:20:00,3,mobile,concerts,treatment,1,1,0,0,,
9753,7715,2024-03-13 19:22:00,2,mobile,concerts,treatment,1,1,0,0,,
9754,1411,2024-03-19 12:27:00,3,mobile,concerts,treatment,1,0,0,0,,
9755,5974,2024-03-05 9:17:00,1,desktop,theatre,treatment,1,0,0,0,,
9756,6514,2024-03-11 16:55:00,2,desktop,concerts,control,1,0,0,0,,
9757,329,2024-03-15 20:25:00,2,mobile,concerts,treatment,1,1,1,0,,
9758,5571,2024-03-12 17:23:00,2,desktop,sports,treatment,1,1,1,0,,
9759,1952,2024-03-24 19:56:00,3,mobile,theatre,treatment,1,0,0,0,,
9760,1914,2024-03-09 8:52:00,1,mobile,concerts,control,1,1,1,1,118.24,205
9761,515,2024-03-04 17:14:00,1,mobile,concerts,treatment,1,1,1,1,162,119
9762,48,2024-03-05 11:00:00,1,mobile,concerts,control,1,1,0,0,,
9763,6130,2024-03-22 22:10:00,3,mobile,concerts,control,1,1,1,1,116.36,228
9764,6645,2024-03-17 20:05:00,2,mobile,sports,control,1,1,1,1,102.93,245
9765,46,2024-03-19 10:52:00,3,desktop,sports,treatment,1,0,0,0,,
9766,2057,2024-03-16 14:05:00,2,mobile,concerts,treatment,1,1,1,0,,
9767,6780,2024-03-13 20:16:00,2,mobile,theatre,treatment,1,0,0,0,,
9768,6180,2024-03-13 22:13:00,2,mobile,theatre,treatment,1,0,0,0,,
9769,5640,2024-03-21 19:28:00,3,mobile,sports,control,1,0,0,0,,
